ID del Cliente,Edad del Cliente,Cartera Por Edad,Años Experiencia,Ingresos Anual,Ingresos Mensual,Tipo de Cliente,Nivel de Educación,Codigo Postal,Miembros Familia,Promedio Gasto TDC,Valor de Hipoteca,Cliente con TDC,Cliente ACCA,Cliente con Cuenta,Cliente con Deposito,Cliente Digital
1556,59,Adultos Consolidados,33,49000,4083,Banca Personal,Graduado,93009,4,1700,104000,No,No,No,No,Si
1557,31,Adulto y Familias,1,60000,5000,Clientes Preferencial,Profesional,94143,4,4000,244000,No,No,No,No,No
1558,51,Adultos Consolidados,25,41000,3416,Banca Personal,No graduado,94939,4,1800,0,No,No,No,No,No
1559,35,Adulto y Familias,10,72000,6000,Clientes Preferencial,No graduado,91320,3,2300,285000,No,No,No,No,No
1560,59,Adultos Consolidados,35,102000,8500,Clientes Preferencial,Graduado,92677,4,3000,115000,No,Si,No,No,Si
1561,35,Adulto y Familias,10,31000,2583,Banca Personal,No graduado,95605,3,1300,0,No,No,No,No,No
1562,46,Adultos Consolidados,20,73000,6083,Clientes Preferencial,Graduado,93106,1,1500,128000,No,No,No,No,Si
1563,34,Adulto y Familias,9,89000,7416,Clientes Preferencial,No graduado,91763,1,0,0,No,No,No,No,Si
1564,55,Adultos Consolidados,29,19000,1583,Banca Personal,Profesional,92109,4,700,121000,Si,No,Si,No,No
1565,64,Jubilados y Adultos Mayores,40,63000,5250,Clientes Preferencial,Graduado,94706,4,1200,0,No,No,No,No,Si
1566,34,Adulto y Familias,9,104000,8666,Clientes Preferencial,Profesional,95758,3,1200,0,No,No,No,No,Si
1567,61,Jubilados y Adultos Mayores,35,40000,3333,Banca Personal,Graduado,95064,1,800,128000,No,No,No,No,Si
1568,63,Jubilados y Adultos Mayores,39,92000,7666,Clientes Preferencial,Profesional,94710,2,0,0,No,No,No,No,Si
1569,59,Adultos Consolidados,33,72000,6000,Clientes Preferencial,Graduado,92350,2,700,226000,No,No,No,No,No
1570,51,Adultos Consolidados,27,44000,3666,Banca Personal,Graduado,94305,3,1900,141000,No,No,No,No,No
1571,41,Adulto y Familias,16,114000,9500,Clientes Preferencial,No graduado,94705,4,3500,0,Si,Si,No,No,No
1572,37,Adulto y Familias,13,73000,6083,Clientes Preferencial,No graduado,95758,4,2400,0,No,No,No,No,No
1573,64,Jubilados y Adultos Mayores,40,63000,5250,Clientes Preferencial,Graduado,91711,4,1200,0,Si,No,Si,No,No
1574,44,Adulto y Familias,20,69000,5750,Clientes Preferencial,Profesional,92028,1,800,184000,Si,No,No,Si,Si
1575,62,Jubilados y Adultos Mayores,37,42000,3500,Banca Personal,No graduado,92106,3,1500,0,No,No,No,No,Si
1576,50,Adultos Consolidados,26,88000,7333,Clientes Preferencial,No graduado,90037,1,2700,0,No,No,No,No,Si
1577,43,Adulto y Familias,18,98000,8166,Clientes Preferencial,No graduado,92131,2,400,0,No,No,No,No,Si
1578,34,Adulto y Familias,8,65000,5416,Clientes Preferencial,No graduado,92093,1,3000,227000,No,Si,No,No,Si
1579,38,Adulto y Familias,13,12000,1000,Clientes Básicos,Graduado,94143,2,300,104000,No,No,Si,No,Si
1580,29,Cartera Joven,5,122000,10166,Clientes Oro,No graduado,94305,4,3000,0,Si,Si,No,No,No
1581,39,Adulto y Familias,14,12000,1000,Clientes Básicos,Profesional,92093,2,0,0,No,No,No,No,No
1582,53,Adultos Consolidados,29,24000,2000,Banca Personal,No graduado,94105,2,200,0,Si,No,No,No,No
1583,43,Adulto y Familias,19,170000,14166,Clientes Oro,No graduado,92037,4,4250,318000,Si,Si,No,Si,Si
1584,61,Jubilados y Adultos Mayores,36,184000,15333,Clientes Oro,Graduado,92028,4,2300,342000,Si,Si,No,Si,Si
1585,46,Adultos Consolidados,20,25000,2083,Banca Personal,Profesional,93401,4,600,125000,No,No,No,No,No
1586,57,Adultos Consolidados,31,131000,10916,Clientes Oro,No graduado,90502,2,2700,0,No,No,No,No,No
1587,59,Adultos Consolidados,33,50000,4166,Banca Personal,Profesional,94122,2,2300,0,Si,No,No,No,No
1588,52,Adultos Consolidados,28,21000,1750,Banca Personal,No graduado,94035,2,400,0,No,No,Si,No,Si
1589,29,Cartera Joven,3,55000,4583,Banca Personal,Graduado,95616,3,1100,0,No,No,No,No,Si
1590,57,Adultos Consolidados,32,124000,10333,Clientes Oro,Graduado,90049,1,200,0,No,Si,No,No,Si
1591,49,Adultos Consolidados,23,58000,4833,Banca Personal,No graduado,95819,4,2600,188000,No,No,No,No,No
1592,39,Adulto y Familias,13,72000,6000,Clientes Preferencial,No graduado,95817,2,2800,0,No,No,No,No,Si
1593,56,Adultos Consolidados,31,192000,16000,Clientes Oro,Profesional,90089,1,7000,0,No,Si,No,Si,Si
1594,63,Jubilados y Adultos Mayores,38,83000,6916,Clientes Preferencial,Graduado,91320,3,1800,0,No,No,No,No,Si
1595,37,Adulto y Familias,12,93000,7750,Clientes Preferencial,No graduado,90025,1,2800,0,No,No,Si,No,Si
1596,56,Adultos Consolidados,26,38000,3166,Banca Personal,Profesional,94305,3,1000,110000,No,No,Si,No,Si
1597,45,Adulto y Familias,20,55000,4583,Banca Personal,Profesional,92606,4,1900,164000,No,No,Si,No,No
1598,66,Jubilados y Adultos Mayores,41,11000,916,Clientes Básicos,Profesional,92325,3,100,0,Si,No,Si,No,No
1599,40,Adulto y Familias,15,85000,7083,Clientes Preferencial,No graduado,94550,2,400,0,No,No,Si,No,No
1600,50,Adultos Consolidados,24,124000,10333,Clientes Oro,No graduado,93305,1,4900,266000,No,No,No,No,Si
1601,60,Adultos Consolidados,36,129000,10750,Clientes Oro,No graduado,92028,2,6000,0,No,No,No,No,Si
1602,31,Adulto y Familias,7,180000,15000,Clientes Oro,No graduado,93407,1,4300,0,No,No,No,No,No
1603,40,Adulto y Familias,14,74000,6166,Clientes Preferencial,Graduado,90245,4,1400,0,No,No,No,No,Si
1604,36,Adulto y Familias,6,138000,11500,Clientes Oro,Profesional,92152,1,7000,86000,No,Si,No,No,Si
1605,55,Adultos Consolidados,29,111000,9250,Clientes Preferencial,Profesional,90502,2,3600,0,Si,Si,No,No,No
1606,54,Adultos Consolidados,28,83000,6916,Clientes Preferencial,No graduado,93555,3,800,0,No,No,No,No,Si
1607,35,Adulto y Familias,10,33000,2750,Banca Personal,No graduado,90266,4,1700,87000,No,No,No,No,Si
1608,55,Adultos Consolidados,29,21000,1750,Banca Personal,Profesional,92028,4,700,0,No,No,No,No,No
1609,36,Adulto y Familias,10,35000,2916,Banca Personal,No graduado,94608,2,300,98000,No,No,No,No,Si
1610,66,Jubilados y Adultos Mayores,41,105000,8750,Clientes Preferencial,Profesional,93023,1,800,0,Si,No,Si,Si,Si
1611,38,Adulto y Familias,14,103000,8583,Clientes Preferencial,Graduado,94305,1,800,0,Si,No,No,No,No
1612,58,Adultos Consolidados,32,75000,6250,Clientes Preferencial,Profesional,92096,2,2300,0,No,No,No,No,No
1613,41,Adulto y Familias,17,33000,2750,Banca Personal,No graduado,94550,1,700,104000,No,No,No,No,No
1614,60,Adultos Consolidados,34,52000,4333,Banca Personal,Graduado,94305,4,1700,0,No,No,Si,No,Si
1615,47,Adultos Consolidados,23,89000,7416,Clientes Preferencial,Graduado,94920,1,2600,0,Si,No,Si,Si,Si
1616,62,Jubilados y Adultos Mayores,36,63000,5250,Clientes Preferencial,Profesional,93109,1,2500,0,No,No,No,No,No
1617,48,Adultos Consolidados,23,84000,7000,Clientes Preferencial,Graduado,94402,4,3100,0,No,Si,Si,Si,Si
1618,61,Jubilados y Adultos Mayores,36,44000,3666,Banca Personal,No graduado,91302,4,2100,0,No,No,No,No,No
1619,29,Cartera Joven,3,29000,2416,Banca Personal,No graduado,94720,3,1000,0,Si,No,No,No,Si
1620,45,Adulto y Familias,21,29000,2416,Banca Personal,Profesional,90005,1,300,0,No,No,No,No,Si
1621,39,Adulto y Familias,14,22000,1833,Banca Personal,Graduado,94035,2,300,0,No,No,No,No,Si
1622,31,Adulto y Familias,6,53000,4416,Banca Personal,No graduado,92093,4,2200,114000,No,No,No,No,Si
1623,39,Adulto y Familias,14,24000,2000,Banca Personal,Graduado,94611,2,300,0,No,No,No,No,Si
1624,63,Jubilados y Adultos Mayores,38,153000,12750,Clientes Oro,No graduado,90045,1,1300,455000,No,No,No,No,No
1625,28,Cartera Joven,2,31000,2583,Banca Personal,Graduado,90024,2,300,0,No,No,Si,No,Si
1626,56,Adultos Consolidados,30,21000,1750,Banca Personal,Graduado,94542,2,700,0,No,No,No,No,Si
1627,31,Adulto y Familias,6,180000,15000,Clientes Oro,No graduado,93108,2,6700,0,No,No,No,No,No
1628,46,Adultos Consolidados,20,82000,6833,Clientes Preferencial,Graduado,91016,3,700,0,Si,No,No,No,Si
1629,42,Adulto y Familias,18,90000,7500,Clientes Preferencial,No graduado,95064,4,800,245000,No,No,Si,No,No
1630,53,Adultos Consolidados,29,154000,12833,Clientes Oro,Profesional,93407,4,7400,0,No,Si,No,No,No
1631,41,Adulto y Familias,17,99000,8250,Clientes Preferencial,Graduado,92096,2,1800,0,Si,No,No,No,Si
1632,61,Jubilados y Adultos Mayores,36,153000,12750,Clientes Oro,Graduado,91105,1,2600,0,Si,Si,Si,Si,No
1633,31,Adulto y Familias,5,93000,7750,Clientes Preferencial,Graduado,95032,2,3100,0,No,Si,No,No,Si
1634,62,Jubilados y Adultos Mayores,38,53000,4416,Banca Personal,Graduado,92121,1,0,0,No,No,No,No,No
1635,59,Adultos Consolidados,34,18000,1500,Banca Personal,Graduado,95814,3,1300,104000,Si,No,No,Si,Si
1636,49,Adultos Consolidados,24,70000,5833,Clientes Preferencial,No graduado,91330,1,2900,0,No,No,No,No,No
1637,65,Jubilados y Adultos Mayores,39,100000,8333,Clientes Preferencial,Profesional,92122,4,1700,0,Si,No,No,No,No
1638,30,Cartera Joven,6,193000,16083,Clientes Oro,Profesional,94022,3,6300,0,No,Si,No,No,Si
1639,32,Adulto y Familias,7,125000,10416,Clientes Oro,No graduado,95133,1,0,0,Si,No,No,No,Si
1640,56,Adultos Consolidados,31,68000,5666,Clientes Preferencial,Profesional,94571,2,0,0,No,No,Si,No,Si
1641,36,Adulto y Familias,10,55000,4583,Banca Personal,No graduado,90009,1,2000,95000,No,No,No,No,Si
1642,58,Adultos Consolidados,34,152000,12666,Clientes Oro,Profesional,92182,4,3600,0,No,Si,No,No,No
1643,27,Cartera Joven,3,84000,7000,Clientes Preferencial,No graduado,95814,3,1500,0,Si,No,No,No,Si
1644,41,Adulto y Familias,16,13000,1083,Banca Personal,Profesional,91125,2,0,0,No,No,No,No,Si
1645,59,Adultos Consolidados,35,33000,2750,Banca Personal,No graduado,91355,4,400,131000,Si,No,No,No,No
1646,56,Adultos Consolidados,32,89000,7416,Clientes Preferencial,Graduado,92096,4,1000,90000,No,No,Si,No,Si
1647,52,Adultos Consolidados,26,93000,7750,Clientes Preferencial,No graduado,91745,1,2400,0,No,No,No,No,Si
1648,35,Adulto y Familias,5,68000,5666,Clientes Preferencial,Profesional,90509,4,1800,0,No,No,No,No,No
1649,47,Adultos Consolidados,21,85000,7083,Clientes Preferencial,Graduado,93106,2,1700,0,Si,No,No,No,No
1650,29,Cartera Joven,4,73000,6083,Clientes Preferencial,Graduado,95039,1,800,0,No,No,No,No,Si
1651,31,Adulto y Familias,6,83000,6916,Clientes Preferencial,Graduado,92131,4,2200,106000,No,No,No,No,Si
1652,62,Jubilados y Adultos Mayores,36,158000,13166,Clientes Oro,Profesional,94301,2,6300,0,No,Si,No,No,Si
1653,48,Adultos Consolidados,18,182000,15166,Clientes Oro,Profesional,92626,4,6000,0,No,Si,No,No,Si
1654,26,Cartera Joven,1,24000,2000,Banca Personal,Profesional,96651,2,900,123000,Si,No,No,No,No
1655,60,Adultos Consolidados,34,102000,8500,Clientes Preferencial,No graduado,94305,2,2000,0,Si,No,No,No,Si
1656,35,Adulto y Familias,11,53000,4416,Banca Personal,No graduado,91355,3,2800,0,No,No,No,No,No
1657,40,Adulto y Familias,15,175000,14583,Clientes Oro,No graduado,92646,2,3300,0,No,No,No,No,Si
1658,31,Adulto y Familias,5,28000,2333,Banca Personal,No graduado,94538,3,1000,0,No,No,No,No,Si
1659,50,Adultos Consolidados,25,14000,1166,Banca Personal,No graduado,92037,4,800,0,No,No,No,No,Si
1660,33,Adulto y Familias,7,139000,11583,Clientes Oro,Profesional,95828,1,4000,106000,Si,Si,No,Si,Si
1661,37,Adulto y Familias,11,34000,2833,Banca Personal,No graduado,95747,3,900,0,No,No,No,No,Si
1662,38,Adulto y Familias,14,64000,5333,Clientes Preferencial,Profesional,92093,1,1500,0,Si,No,No,No,No
1663,63,Jubilados y Adultos Mayores,38,84000,7000,Clientes Preferencial,Graduado,94607,4,100,0,No,No,No,No,No
1664,57,Adultos Consolidados,32,42000,3500,Banca Personal,Graduado,95070,3,500,0,No,No,Si,No,Si
1665,61,Jubilados y Adultos Mayores,35,63000,5250,Clientes Preferencial,No graduado,91605,1,1600,0,No,No,No,No,Si
1666,37,Adulto y Familias,12,100000,8333,Clientes Preferencial,Profesional,92735,3,1200,341000,Si,No,No,No,Si
1667,51,Adultos Consolidados,25,190000,15833,Clientes Oro,Graduado,95138,2,4200,0,No,Si,No,No,Si
1668,44,Adulto y Familias,20,22000,1833,Banca Personal,No graduado,90024,1,1000,91000,No,No,No,No,No
1669,63,Jubilados y Adultos Mayores,37,20000,1666,Banca Personal,Graduado,90066,1,800,0,Si,No,Si,No,No
1670,43,Adulto y Familias,18,21000,1750,Banca Personal,Graduado,95037,2,1400,0,Si,No,No,No,Si
1671,38,Adulto y Familias,14,25000,2083,Banca Personal,Graduado,95135,4,400,101000,No,No,No,No,Si
1672,34,Adulto y Familias,9,20000,1666,Banca Personal,Profesional,92648,4,1100,0,No,No,No,No,Si
1673,48,Adultos Consolidados,23,173000,14416,Clientes Oro,No graduado,94546,3,200,0,Si,Si,No,Si,Si
1674,29,Cartera Joven,5,81000,6750,Clientes Preferencial,No graduado,94115,2,2500,0,Si,No,No,No,No
1675,37,Adulto y Familias,11,139000,11583,Clientes Oro,Graduado,95814,2,800,421000,No,Si,No,No,Si
1676,60,Adultos Consolidados,35,119000,9916,Clientes Preferencial,No graduado,90266,2,3900,0,No,No,Si,No,Si
1677,46,Adultos Consolidados,20,74000,6166,Clientes Preferencial,Profesional,92821,4,2600,104000,No,No,No,No,Si
1678,34,Adulto y Familias,10,42000,3500,Banca Personal,Graduado,92173,1,1500,131000,No,No,No,No,No
1679,56,Adultos Consolidados,30,73000,6083,Clientes Preferencial,No graduado,94035,2,1100,0,No,No,No,No,No
1680,57,Adultos Consolidados,31,114000,9500,Clientes Preferencial,No graduado,94590,4,5200,0,No,Si,Si,Si,Si
1681,62,Jubilados y Adultos Mayores,36,44000,3666,Banca Personal,Profesional,92093,2,1000,0,No,No,No,No,No
1682,32,Adulto y Familias,8,141000,11750,Clientes Oro,No graduado,90005,2,4330,0,No,No,No,No,No
1683,51,Adultos Consolidados,26,14000,1166,Banca Personal,No graduado,92182,2,0,103000,No,No,No,No,Si
1684,55,Adultos Consolidados,29,33000,2750,Banca Personal,Profesional,92660,2,400,0,No,No,No,No,No
1685,60,Adultos Consolidados,34,83000,6916,Clientes Preferencial,No graduado,94028,2,2000,249000,No,No,No,No,No
1686,40,Adulto y Familias,16,89000,7416,Clientes Preferencial,No graduado,90011,4,800,155000,No,No,No,No,Si
1687,62,Jubilados y Adultos Mayores,38,39000,3250,Banca Personal,No graduado,96003,4,2200,0,No,No,Si,No,Si
1688,63,Jubilados y Adultos Mayores,39,83000,6916,Clientes Preferencial,Profesional,90025,3,2000,0,Si,No,No,No,Si
1689,60,Adultos Consolidados,34,108000,9000,Clientes Preferencial,No graduado,92152,2,2000,359000,No,No,No,No,Si
1690,59,Adultos Consolidados,34,21000,1750,Banca Personal,Graduado,92028,3,1300,0,Si,No,No,No,Si
1691,26,Cartera Joven,1,102000,8500,Clientes Preferencial,No graduado,95521,1,1900,0,No,No,No,No,No
1692,56,Adultos Consolidados,32,48000,4000,Banca Personal,Profesional,94117,1,1600,0,Si,No,No,No,No
1693,58,Adultos Consolidados,32,32000,2666,Banca Personal,No graduado,93014,3,1400,0,No,No,No,No,Si
1694,57,Adultos Consolidados,31,43000,3583,Banca Personal,No graduado,95616,1,200,0,No,No,No,No,No
1695,48,Adultos Consolidados,23,35000,2916,Banca Personal,Graduado,94025,4,400,118000,No,No,No,No,No
1696,30,Cartera Joven,6,184000,15333,Clientes Oro,No graduado,91911,1,6000,0,No,No,No,No,Si
1697,45,Adulto y Familias,21,140000,11666,Clientes Oro,No graduado,91024,2,7600,132000,No,No,No,No,No
1698,64,Jubilados y Adultos Mayores,38,32000,2666,Banca Personal,Graduado,90065,3,700,0,Si,No,No,No,Si
1699,44,Adulto y Familias,20,149000,12416,Clientes Oro,No graduado,92121,1,1700,0,No,No,No,No,Si
1700,51,Adultos Consolidados,25,15000,1250,Banca Personal,Profesional,94720,4,600,0,Si,No,No,No,No
1701,43,Adulto y Familias,16,71000,5916,Clientes Preferencial,Graduado,90089,3,2330,0,No,No,No,No,No
1702,29,Cartera Joven,3,108000,9000,Clientes Preferencial,Graduado,94304,4,1800,0,No,No,No,No,No
1703,56,Adultos Consolidados,30,122000,10166,Clientes Oro,No graduado,93555,2,500,0,Si,No,No,No,No
1704,65,Jubilados y Adultos Mayores,41,40000,3333,Banca Personal,Profesional,94542,3,100,0,No,No,No,No,Si
1705,46,Adultos Consolidados,22,198000,16500,Clientes Oro,No graduado,95521,2,6670,0,Si,No,No,No,No
1706,48,Adultos Consolidados,24,79000,6583,Clientes Preferencial,Graduado,90245,4,1400,0,Si,No,Si,No,No
1707,56,Adultos Consolidados,31,84000,7000,Clientes Preferencial,Profesional,92672,1,100,0,No,No,No,No,Si
1708,61,Jubilados y Adultos Mayores,37,31000,2583,Banca Personal,Graduado,92374,3,400,0,Si,No,No,No,No
1709,46,Adultos Consolidados,20,12000,1000,Clientes Básicos,Profesional,90250,4,600,0,Si,No,No,No,No
1710,58,Adultos Consolidados,34,88000,7333,Clientes Preferencial,No graduado,93555,2,1600,0,Si,No,No,No,Si
1711,31,Adulto y Familias,5,29000,2416,Banca Personal,Graduado,95405,2,300,131000,Si,No,No,No,Si
1712,27,Cartera Joven,3,201000,16750,Clientes Oro,No graduado,95819,1,6330,158000,No,No,No,No,Si
1713,44,Adulto y Familias,20,20000,1666,Banca Personal,Profesional,92780,1,1400,0,No,No,No,No,No
1714,44,Adulto y Familias,20,15000,1250,Banca Personal,No graduado,90405,1,1000,0,No,No,No,No,Si
1715,51,Adultos Consolidados,27,155000,12916,Clientes Oro,No graduado,94720,2,400,107000,Si,No,No,No,No
1716,39,Adulto y Familias,13,25000,2083,Banca Personal,Graduado,95370,3,200,0,No,No,No,No,Si
1717,32,Adulto y Familias,8,200000,16666,Clientes Oro,No graduado,91330,2,6500,565000,No,No,No,No,Si
1718,33,Adulto y Familias,7,101000,8416,Clientes Preferencial,Graduado,93727,1,2700,233000,No,No,No,No,No
1719,40,Adulto y Familias,16,19000,1583,Banca Personal,Graduado,92028,4,400,0,Si,No,No,No,Si
1720,36,Adulto y Familias,12,188000,15666,Clientes Oro,No graduado,91304,2,6500,0,Si,No,No,No,Si
1721,52,Adultos Consolidados,28,8000,666,Clientes Básicos,No graduado,95060,1,300,0,No,No,No,No,Si
1722,54,Adultos Consolidados,29,59000,4916,Banca Personal,Profesional,92867,2,2300,152000,No,No,No,No,Si
1723,26,Cartera Joven,2,72000,6000,Clientes Preferencial,No graduado,92647,4,2600,0,No,No,Si,Si,Si
1724,39,Adulto y Familias,15,55000,4583,Banca Personal,Profesional,95821,1,1500,0,No,No,No,No,Si
1725,46,Adultos Consolidados,19,24000,2000,Banca Personal,Graduado,90025,3,670,0,No,No,No,No,Si
1726,57,Adultos Consolidados,32,19000,1583,Banca Personal,No graduado,95348,1,1300,0,No,No,No,No,Si
1727,59,Adultos Consolidados,33,71000,5916,Clientes Preferencial,Profesional,91335,2,2300,150000,Si,No,No,No,Si
1728,52,Adultos Consolidados,26,54000,4500,Banca Personal,Graduado,90049,2,1500,0,Si,No,No,No,No
1729,52,Adultos Consolidados,26,28000,2333,Banca Personal,Profesional,95405,1,300,0,No,No,No,No,Si
1730,50,Adultos Consolidados,20,25000,2083,Banca Personal,Profesional,91320,4,400,0,No,No,No,No,Si
1731,41,Adulto y Familias,17,51000,4250,Banca Personal,Profesional,94402,2,600,0,Si,No,No,No,No
1732,43,Adulto y Familias,19,125000,10416,Clientes Oro,No graduado,92122,3,2400,0,No,Si,No,No,Si
1733,25,Cartera Joven,0,88000,7333,Clientes Preferencial,Graduado,94566,2,1800,319000,Si,No,No,No,Si
1734,40,Adulto y Familias,16,125000,10416,Clientes Oro,No graduado,95125,2,2200,0,No,No,No,No,Si
1735,35,Adulto y Familias,10,79000,6583,Clientes Preferencial,Profesional,94720,4,2100,182000,No,No,No,No,Si
1736,60,Adultos Consolidados,36,31000,2583,Banca Personal,Graduado,95051,3,400,0,Si,No,No,No,Si
1737,57,Adultos Consolidados,31,131000,10916,Clientes Oro,No graduado,95133,2,2700,394000,Si,No,No,No,No
1738,44,Adulto y Familias,19,70000,5833,Clientes Preferencial,Graduado,92399,1,200,230000,No,No,Si,No,No
1739,61,Jubilados y Adultos Mayores,36,38000,3166,Banca Personal,Profesional,91129,3,900,82000,Si,No,No,No,Si
1740,33,Adulto y Familias,7,83000,6916,Clientes Preferencial,No graduado,95211,1,2500,0,Si,No,Si,Si,Si
1741,45,Adulto y Familias,20,59000,4916,Banca Personal,No graduado,95008,1,2400,0,No,No,Si,Si,Si
1742,45,Adulto y Familias,21,121000,10083,Clientes Oro,No graduado,94066,1,4700,0,No,No,No,No,No
1743,64,Jubilados y Adultos Mayores,38,42000,3500,Banca Personal,Profesional,95929,2,700,137000,No,No,No,No,Si
1744,50,Adultos Consolidados,24,32000,2666,Banca Personal,No graduado,94701,4,1800,109000,No,No,No,No,Si
1745,28,Cartera Joven,3,29000,2416,Banca Personal,No graduado,91105,4,800,135000,No,No,No,No,Si
1746,37,Adulto y Familias,12,40000,3333,Banca Personal,Graduado,90065,2,1100,0,Si,No,Si,No,No
1747,62,Jubilados y Adultos Mayores,36,25000,2083,Banca Personal,Profesional,90740,3,300,0,Si,No,No,No,Si
1748,29,Cartera Joven,5,21000,1750,Banca Personal,Graduado,90717,4,400,89000,Si,No,No,No,No
1749,49,Adultos Consolidados,23,79000,6583,Clientes Preferencial,Graduado,95819,3,700,151000,No,No,No,No,Si
1750,46,Adultos Consolidados,22,52000,4333,Banca Personal,Profesional,95814,2,2100,221000,No,No,No,No,No
1751,60,Adultos Consolidados,34,61000,5083,Clientes Preferencial,Graduado,95521,4,1700,229000,No,No,No,No,No
1752,55,Adultos Consolidados,31,25000,2083,Banca Personal,No graduado,94720,2,200,0,No,No,No,No,No
1753,33,Adulto y Familias,8,155000,12916,Clientes Oro,Profesional,92717,1,7400,0,No,Si,No,No,No
1754,53,Adultos Consolidados,29,25000,2083,Banca Personal,No graduado,92008,2,400,0,No,No,No,No,Si
1755,50,Adultos Consolidados,24,80000,6666,Clientes Preferencial,No graduado,95616,4,4900,0,No,No,No,No,Si
1756,28,Cartera Joven,3,55000,4583,Banca Personal,Graduado,92647,4,1700,0,Si,No,No,No,Si
1757,42,Adulto y Familias,17,23000,1916,Banca Personal,Profesional,95053,2,0,0,No,No,No,No,No
